Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
daouo,Préchac-bis,dâoua,Noaillan,{},{},"{('a', 'â'): 1, ('o', 'a'): 1}",daoue,Francs,{},{},"{('o', 'e'): 1}",,,,,
daouo,Préchac,daouo,Puynormand,{},{},{},dabon,Cabanac-et-Villagrains,{'b': 1},{'o': 1},"{('u', 'n'): 1}",daouo,Uzeste,{},{},{}
daouo,Uzeste,daouo,Préchac,{},{},{},dabo,Saint-Germain-du-Puch,{},{'u': 1},"{('o', 'b'): 1}",daouo,Villandraut-bis,{},{},{}
daouo,Villandraut-bis,daouo,Uzeste,{},{},{},daouo,Gardegan,{},{},{},daouo,Saint-Christophe-des-Bardes,{},{},{}
daoue,Villandraut,daoue,Francs,{},{},{},daouo,Duhort-Bachen,{},{},"{('e', 'o'): 1}",daouo,Puisseguin,{},{},"{('e', 'o'): 1}"
daoue,Francs,daouo,Préchac-bis,{},{},"{('e', 'o'): 1}",daoue,Villandraut,{},{},{},daoue,Gours,{},{},{}
daoue,Gours,daouo,Saint-Christophe-des-Bardes,{},{},"{('e', 'o'): 1}",daouo,Lucmau,{},{},"{('e', 'o'): 1}",daoue,Francs,{},{},{}
daouo,Puisseguin,dabo,Castillon-la-Bataille,{},{'u': 1},"{('o', 'b'): 1}",daouo,Puynormand,{},{},{},daoue,Villandraut,{},{},"{('o', 'e'): 1}"
daouo,Puynormand,daouo,Puisseguin,{},{},{},daouo,Préchac,{},{},{},daouo,Saint-Christophe-des-Bardes,{},{},{}
daouo,Saint-Christophe-des-Bardes,daouo,Villandraut-bis,{},{},{},daoue,Gours,{},{},"{('o', 'e'): 1}",daouo,Puynormand,{},{},{}
daouo,Aire-sur-l'Adour,dabe,Saint-Laurent-des-Combes,{},{'o': 1},"{('o', 'b'): 1, ('u', 'e'): 1}",dâouo,Buanes,{},{},"{('a', 'â'): 1}",,,,,
daouo,Bahus-Soubiran,dâba,Bourg-bis,{},{'o': 1},"{('a', 'â'): 1, ('o', 'b'): 1, ('u', 'a'): 1}",daouo,Classun,{},{},{},dâouo,Buanes,{},{},"{('a', 'â'): 1}"
dâouo,Buanes,daouo,Aire-sur-l'Adour,{},{},"{('â', 'a'): 1}",daouo,Gamarde-les-Bains,{},{},"{('â', 'a'): 1}",daouo,Bahus-Soubiran,{},{},"{('â', 'a'): 1}"
