Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
bien,Saint-Geours-de-Maremne,bién,Messanges,{},{},"{('e', 'é'): 1}",bien,Orx,{},{},{},béts,Seignosse,{},{},"{('i', 'é'): 1, ('e', 't'): 1, ('n', 's'): 1}"
béts,Seignosse,bien,Sainte-Marie-de-Gosse,{},{},"{('é', 'i'): 1, ('t', 'e'): 1, ('s', 'n'): 1}",bién,Moliets-et-Maa,{'i': 1},{'s': 1},"{('t', 'n'): 1}",bien,Saint-Geours-de-Maremne,{},{},"{('é', 'i'): 1, ('t', 'e'): 1, ('s', 'n'): 1}"
bien,Soorts-Hossegor,bièn,Soustons,{},{},"{('e', 'è'): 1}",bien,Roquebrune,{},{},{},bien,Lamothe,{},{},{}
bièn,Soustons,bien,Toulenne,{},{},"{('è', 'e'): 1}",bien,Soorts-Hossegor,{},{},"{('è', 'e'): 1}",bién,Tosse,{},{},"{('è', 'é'): 1}"
bién,Tosse,bien,Vieux-Boucau-les-Bains,{},{},"{('é', 'e'): 1}",bièn,Arveyres,{},{},"{('é', 'è'): 1}",bièn,Soustons,{},{},"{('é', 'è'): 1}"
bien,Vieux-Boucau-les-Bains,bién,Tosse,{},{},"{('e', 'é'): 1}",bien,Gouts,{},{},{},,,,,
bién,Audon,bién,Moliets-et-Maa,{},{},{},bien,Le Leuy,{},{},"{('é', 'e'): 1}",bien,Lamothe,{},{},"{('é', 'e'): 1}"
bien,Carcarès-Sainte-Croix,bien,Gouts,{},{},{},,,,,,,,,,
bien,Gouts,bien,Carcarès-Sainte-Croix,{},{},{},bien,Vieux-Boucau-les-Bains,{},{},{},bien,Lamothe,{},{},{}
bien,Lamothe,bien,Soorts-Hossegor,{},{},{},bién,Audon,{},{},"{('e', 'é'): 1}",bien,Gouts,{},{},{}
bien,Le Leuy,bién,Audon,{},{},"{('e', 'é'): 1}",bien,Sainte-Marie-de-Gosse,{},{},{},,,,,
bien,Meilhan,,,,,,,,,,,,,,,
bien,Souprosse,bien,Brassempouy,{},{},{},bien,Tartas-bis,{},{},{},,,,,
bien,Tartas-bis,bién,Bassercles,{},{},"{('e', 'é'): 1}",bien,Souprosse,{},{},{},,,,,
bién,Tartas-ville-haute-bis,bien,Tartas-ville-haute,{},{},"{('é', 'e'): 1}",,,,,,,,,,
bien,Tartas-ville-haute,bién,Anzex,{},{},"{('e', 'é'): 1}",bién,Tartas-ville-haute-bis,{},{},"{('e', 'é'): 1}",,,,,
biën,Tartas,,,,,,,,,,,,,,,
bien,Bégaar,bien,Fargues-sur-Ourbise,{},{},{},,,,,,,,,,
bien,Beylongue,bien,Rion-des-Landes-bis,{},{},{},bién,Boos,{},{},"{('e', 'é'): 1}",,,,,
bién,Boos,bien,Beylongue,{},{},"{('é', 'e'): 1}",béts,Arthez-d'Armagnac,{},{},"{('i', 'é'): 1, ('é', 't'): 1, ('n', 's'): 1}",bièn,Carcen-Ponson,{},{},"{('é', 'è'): 1}"
bièn,Carcen-Ponson,bièn,Saint-Léon,{},{},{},bién,Boos,{},{},"{('è', 'é'): 1}",,,,,
béts,Laluque,,,,,,,,,,,,,,,
bién,Lesgor,bièn,Rion-des-Landes,{},{},"{('é', 'è'): 1}",bien,Rion-des-Landes-bis,{},{},"{('é', 'e'): 1}",,,,,
bex,Pontonx-sur-l'Adour,bien,Rion-des-Landes-bis,{'i': 1},{},"{('x', 'n'): 1}",,,,,,,,,,
bien,Rion-des-Landes-bis,bién,Lesgor,{},{},"{('e', 'é'): 1}",bien,Beylongue,{},{},{},bex,Pontonx-sur-l'Adour,{},{'i': 1},"{('n', 'x'): 1}"
bièn,Rion-des-Landes,béts,Arthez-d'Armagnac,{},{},"{('i', 'é'): 1, ('è', 't'): 1, ('n', 's'): 1}",bién,Lesgor,{},{},"{('è', 'é'): 1}",bièn,Lacquy,{},{},{}
bien,Saint-Yaguen,bien,Villenave,{},{},{},bién,Saint-Sauveur,{},{},"{('e', 'é'): 1}",bién,Bourdalat,{},{},"{('e', 'é'): 1}"
bien,Villenave,bien,Saint-Yaguen,{},{},{},bien,Hontanx,{},{},{},,,,,
béts,Arthez-d'Armagnac,bién,Boos,{'i': 1},{'s': 1},"{('t', 'n'): 1}",bièn,Rion-des-Landes,{},{},"{('é', 'i'): 1, ('t', 'è'): 1, ('s', 'n'): 1}",bién,Bourdalat,{'i': 1},{'s': 1},"{('t', 'n'): 1}"
bién,Bourdalat,bien,Saint-Yaguen,{},{},"{('é', 'e'): 1}",bién,Razimet,{},{},{},béts,Arthez-d'Armagnac,{},{},"{('i', 'é'): 1, ('é', 't'): 1, ('n', 's'): 1}"
bien,Hontanx,bien,Villenave,{},{},{},bièn,Lacquy,{},{},"{('e', 'è'): 1}",,,,,
bièn,Lacquy,bièn,Rion-des-Landes,{},{},{},bien,Hontanx,{},{},"{('è', 'e'): 1}",,,,,
bien,Le Frêche,bien,Montégut,{},{},{},,,,,,,,,,
bien,Montégut,bien,Le Frêche,{},{},{},,,,,,,,,,
biénn,Perquie,,,,,,,,,,,,,,,
bien,Pujo-le-Plan,,,,,,,,,,,,,,,
bièn,Saint-Cricq-Villeneuve,,,,,,,,,,,,,,,
bien,Saint-Gein,bien,Pissos-bis,{},{},{},bièn,Antagnac,{},{},"{('e', 'è'): 1}",bién,Sainte-Foy,{},{},"{('e', 'é'): 1}"
bién,Sainte-Foy,bien,Saint-Gein,{},{},"{('é', 'e'): 1}",,,,,,,,,,
bien,Villeneuve-de-Marsan,bien,Langoiran-bis,{},{},{},bièn,Antagnac,{},{},"{('e', 'è'): 1}",,,,,
bièn,Antagnac,bien,Saint-Gein,{},{},"{('è', 'e'): 1}",bien,Mano,{},{},"{('è', 'e'): 1}",bien,Villeneuve-de-Marsan,{},{},"{('è', 'e'): 1}"
bien,Argenton,,,,,,,,,,,,,,,
béts,Bouglon,,,,,,,,,,,,,,,
bièn,Grézet-Cavagnan,bien,Guérin,{},{},"{('è', 'e'): 1}",bien,Labastide-Castel-Amouroux,{},{},"{('è', 'e'): 1}",bién,Casteljaloux,{},{},"{('è', 'é'): 1}"
bien,Guérin,bien,Caubeyres,{},{},{},bièn,Grézet-Cavagnan,{},{},"{('e', 'è'): 1}",,,,,
bien,Labastide-Castel-Amouroux,bièn,Grézet-Cavagnan,{},{},"{('e', 'è'): 1}",bièn,Poussignac,{},{},"{('e', 'è'): 1}",,,,,
bièn,Poussignac,biénn,Ruffiac,{'é': 1},{},"{('è', 'n'): 1}",bien,Labastide-Castel-Amouroux,{},{},"{('è', 'e'): 1}",,,,,
