Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
éndé,Montaut,én,Montsoué,{},"{'d': 1, 'é': 1}",{},ta,Guillos,{},"{'d': 1, 'é': 1}","{('é', 't'): 1, ('n', 'a'): 1}",énta,Larrivière-Saint-Savin,{},{},"{('d', 't'): 1, ('é', 'a'): 1}"
én,Montgaillard,éndé,Le Pian-Médoc,"{'d': 1, 'é': 1}",{},{},én,Montsoué,{},{},{},énta,Larrivière-Saint-Savin,"{'t': 1, 'a': 1}",{},{}
én,Montsoué,én,Montgaillard,{},{},{},énta,Escaudes,"{'t': 1, 'a': 1}",{},{},éndé,Montaut,"{'d': 1, 'é': 1}",{},{}
enta,Saint-Maurice-sur-Adour,én̈,Sainte-Eulalie,{},{'a': 1},"{('e', 'é'): 1, ('t', '̈'): 1}",endy,Castets-en-Dorthe,{},{},"{('t', 'd'): 1, ('a', 'y'): 1}",en,Saint-Sever,{},"{'t': 1, 'a': 1}",{}
en,Saint-Sever,enta,Saint-Maurice-sur-Adour,"{'t': 1, 'a': 1}",{},{},ta,Sauternes,{},{},"{('e', 't'): 1, ('n', 'a'): 1}",énta,Sarraziet,"{'t': 1, 'a': 1}",{},"{('e', 'é'): 1}"
én̈,Sainte-Eulalie,énta,Pompignac,{'t': 1},{},"{('̈', 'a'): 1}",enta,Saint-Maurice-sur-Adour,{'t': 1},{},"{('é', 'e'): 1, ('̈', 'a'): 1}",énta,Sarraziet,{'t': 1},{},"{('̈', 'a'): 1}"
énta,Sarraziet,ta,Roaillan,{},"{'é': 1, 'n': 1}",{},én̈,Sainte-Eulalie,{},{'a': 1},"{('t', '̈'): 1}",en,Saint-Sever,{},"{'t': 1, 'a': 1}","{('é', 'e'): 1}"
én,Bénesse-Maremne,endé,Le Haillan,"{'d': 1, 'é': 1}",{},"{('é', 'e'): 1}",én,Josse,{},{},{},éndé,Capbreton,"{'d': 1, 'é': 1}",{},{}
éndé,Capbreton,enta,Saint-Pardon-de-Conques,{},{},"{('é', 'e'): 1, ('d', 't'): 1, ('é', 'a'): 1}",én,Bénesse-Maremne,{},"{'d': 1, 'é': 1}",{},én,Labenne,{},"{'d': 1, 'é': 1}",{}
én,Josse,én,Bénesse-Maremne,{},{},{},éndé,Le Pian-Médoc,"{'d': 1, 'é': 1}",{},{},én,Labenne,{},{},{}
én,Labenne,én,Josse,{},{},{},entà,Saint-Pierre-de-Mons,"{'t': 1, 'à': 1}",{},"{('é', 'e'): 1}",éndé,Capbreton,"{'d': 1, 'é': 1}",{},{}
én,Orx,éndé̱,Saint-Geours-de-Maremne,"{'d': 1, 'é': 1, '̱': 1}",{},{},ta,Izon,{},{},"{('é', 't'): 1, ('n', 'a'): 1}",énta,Saint-Jean-de-Marsacq,"{'t': 1, 'a': 1}",{},{}
énta,Saint-Jean-de-Marsacq,ta,Monségur,{},"{'é': 1, 'n': 1}",{},énta,Saint-Martin-de-Hinx,{},{},{},én,Orx,{},"{'t': 1, 'a': 1}",{}
énta,Saint-Martin-de-Hinx,énta,Luxey,{},{},{},énta,Saint-Vincent-de-Tyrosse,{},{},{},énta,Saint-Jean-de-Marsacq,{},{},{}
énta,Saint-Vincent-de-Tyrosse,énta,Saint-Martin-de-Hinx,{},{},{},énta,Saint-Julien-Beychevelle,{},{},{},én,Sainte-Marie-de-Gosse,{},"{'t': 1, 'a': 1}",{}
én,Sainte-Marie-de-Gosse,éndé,Le Leuy,"{'d': 1, 'é': 1}",{},{},endé,Seignosse,"{'d': 1, 'é': 1}",{},"{('é', 'e'): 1}",énta,Saint-Vincent-de-Tyrosse,"{'t': 1, 'a': 1}",{},{}
én,Saubion,ta,Libourne-bis,{},{},"{('é', 't'): 1, ('n', 'a'): 1}",énta,Bastanès,"{'t': 1, 'a': 1}",{},{},énta,Saubrigues,"{'t': 1, 'a': 1}",{},{}
énta,Saubrigues,ta,Izon,{},"{'é': 1, 'n': 1}",{},én,Saubion,{},"{'t': 1, 'a': 1}",{},énta,Argelouse,{},{},{}
énta,Argelouse,ta,Landerrouet-sur-Ségur,{},"{'é': 1, 'n': 1}",{},énta,Saubrigues,{},{},{},,,,,
énta,Callen,énta,Luxey,{},{},{},ta,Monségur,{},"{'é': 1, 'n': 1}",{},enta,Bugnein,{},{},"{('é', 'e'): 1}"
éndé,Houaste,ta,Gurs,{},"{'d': 1, 'é': 1}","{('é', 't'): 1, ('n', 'a'): 1}",énta,Sauvelade,{},{},"{('d', 't'): 1, ('é', 'a'): 1}",én,Sore,{},"{'d': 1, 'é': 1}",{}
énta,Luxey,én,Sore,{},"{'t': 1, 'a': 1}",{},énta,Saint-Martin-de-Hinx,{},{},{},énta,Callen,{},{},{}
én,Sore,énta,Saint-Julien-Beychevelle,"{'t': 1, 'a': 1}",{},{},énta,Luxey,"{'t': 1, 'a': 1}",{},{},éndé,Houaste,"{'d': 1, 'é': 1}",{},{}
énta,Angresse,ta,Landerrouet-sur-Ségur,{},"{'é': 1, 'n': 1}",{},énta,Jasses,{},{},{},énta,Charre,{},{},{}
énta,Azur,en,Magescq,{},"{'t': 1, 'a': 1}","{('é', 'e'): 1}",,,,,,,,,,
en,Magescq,énta,Azur,"{'t': 1, 'a': 1}",{},"{('e', 'é'): 1}",énta,Araujuzon,"{'t': 1, 'a': 1}",{},"{('e', 'é'): 1}",éndé̄,Messanges-bis,"{'d': 1, 'é': 1, '̄': 1}",{},"{('e', 'é'): 1}"
éndé̄,Messanges-bis,én ta,Sarpourenx,{},{},"{('d', ' '): 1, ('é', 't'): 1, ('̄', 'a'): 1}",én,Castetnau-Camblong,{},"{'d': 1, 'é': 1, '̄': 1}",{},en,Magescq,{},"{'d': 1, 'é': 1, '̄': 1}","{('é', 'e'): 1}"
endé,Messanges,énta,Cissac-Médoc,{},{},"{('e', 'é'): 1, ('d', 't'): 1, ('é', 'a'): 1}",éndé̱,Saint-Geours-de-Maremne,{'̱': 1},{},"{('e', 'é'): 1}",en,Moliets-et-Maa,{},"{'d': 1, 'é': 1}",{}
en,Moliets-et-Maa,endé,Seignosse,"{'d': 1, 'é': 1}",{},{},énta,Audon,"{'t': 1, 'a': 1}",{},"{('e', 'é'): 1}",endé,Messanges,"{'d': 1, 'é': 1}",{},{}
éndé̱,Saint-Geours-de-Maremne,endé,Messanges,{},{'̱': 1},"{('é', 'e'): 1}",én,Orx,{},"{'d': 1, 'é': 1, '̱': 1}",{},endé,Seignosse,{},{'̱': 1},"{('é', 'e'): 1}"
