Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
paÿ,Lafitte,pas,Labourgade,{},{},"{('ÿ', 's'): 1}",,,,,,,,,,
pas,Montaïn,pas,Saint-Pé-Saint-Simon,{},{},{},pas,Saint-Aignan,{},{},{},,,,,
pas,Saint-Aignan,pas,Montaïn,{},{},{},pas,Lannes,{},{},{},pas,Aucamville,{},{},{}
pas,Saint-Arroumex,pa,Meylan,{},{'s': 1},{},pas,Bouillac,{},{},{},pas,Aucamville,{},{},{}
pas,Saint-Nicolas-de-la-Grave-bis,pas,Calignac,{},{},{},pas,Saint-Nicolas-de-la-Grave,{},{},{},pas,Bourret,{},{},{}
pas,Saint-Nicolas-de-la-Grave,pas,Saint-Nicolas-de-la-Grave-bis,{},{},{},pas,Aucamville,{},{},{},,,,,
pas,Aucamville,pas,Saint-Aignan,{},{},{},pas,Saint-Arroumex,{},{},{},pas,Saint-Nicolas-de-la-Grave,{},{},{}
pas,Bouillac,pas,Saint-Arroumex,{},{},{},pas,Saint-Maixant,{},{},{},pas,Bourret,{},{},{}
pas,Bourret,pas,Bouillac,{},{},{},pas,Poudenas,{},{},{},pas,Saint-Nicolas-de-la-Grave-bis,{},{},{}
pas,Mas-Grenier,pas,Jusix,{},{},{},pas,Verdun-sur-Garonne,{},{},{},pas,Auvillar,{},{},{}
pas,Verdun-sur-Garonne,pas,Mas-Grenier,{},{},{},pa,Réaup-Lisse,{},{'s': 1},{},,,,,
pas,Auvillar,pas,Le Pin,{},{},{},pas,Cocumont,{},{},{},pas,Mas-Grenier,{},{},{}
pas,Le Pin,pas,Meilhan-sur-Garonne,{},{},{},pas,Auvillar,{},{},{},,,,,
pas,Merles,pas,Moncaut,{},{},{},,,,,,,,,,
pas,Saint-Michel,pas,Montagnac-sur-Auvignon,{},{},{},pas,Bourg-de-Visa,{},{},{},,,,,
pas,Sistels,pas,Bourg-de-Visa-bis,{},{},{},pas,Saumont,{},{},{},,,,,
pas,Bourg-de-Visa-bis,pas,Saint-Symphorien,{},{},{},pas,Sistels,{},{},{},pas,Bourg-de-Visa,{},{},{}
pas,Bourg-de-Visa,pas,Nérac-ter,{},{},{},pas,Bourg-de-Visa-bis,{},{},{},pas,Saint-Michel,{},{},{}
pah,Brassac,pas,Montagudet,{},{},"{('h', 's'): 1}",pa,Hostens,{},{'h': 1},{},,,,,
pah,Fouroux,pas,Saumont,{},{},"{('h', 's'): 1}",pah,Miramont-de-Quercy,{},{},{},,,,,
pah,Miramont-de-Quercy,pah,Fouroux,{},{},{},pas,Soulac-sur-Mer,{},{},"{('h', 's'): 1}",pas,Montagudet,{},{},"{('h', 's'): 1}"
pas,Montagudet,pas,Saint-Vivien-de-Médoc,{},{},{},pah,Brassac,{},{},"{('s', 'h'): 1}",pah,Miramont-de-Quercy,{},{},"{('s', 'h'): 1}"
pas,Saint-Nazaire-de-Valentane,pas,Belvèze,{},{},{},pas,Saint-Symphorien,{},{},{},pah,Touffailles,{},{},"{('s', 'h'): 1}"
pah,Touffailles,pas,Saint-Nazaire-de-Valentane,{},{},"{('h', 's'): 1}",pas,Clairac,{},{},"{('h', 's'): 1}",,,,,
pas,Belvèze,pas,Saumont,{},{},{},pas,Saint-Nazaire-de-Valentane,{},{},{},pah,Bouloc-en-Quercy,{},{},"{('s', 'h'): 1}"
pah,Bouloc-en-Quercy,pa,Monteton,{},{'h': 1},{},pas,Belvèze,{},{},"{('h', 's'): 1}",,,,,
pah,Cazes-Mondenard,pah,Golfech,{},{},{},,,,,,,,,,
pas,Durfort-Lacapelette,,,,,,,,,,,,,,,
pas,Lauzerte-bis,,,,,,,,,,,,,,,
pah,Lauzerte,,,,,,,,,,,,,,,
pas,Montbarla,,,,,,,,,,,,,,,
pas̈,Saint-Amans-de-Pellagal,pas,Caubon-Saint-Sauveur,{},{'̈': 1},{},pas,Terrasson-bis,{},{'̈': 1},{},,,,,
pas,Sainte-Juliette,pas,Sauveterre,{},{},{},,,,,,,,,,
pas,Sauveterre,pas,Sainte-Juliette,{},{},{},,,,,,,,,,
pas,Tréjouls,pas,Montignac-Toupinerie,{},{},{},pas,Boudou,{},{},{},,,,,
pas,Boudou,pas,Tréjouls,{},{},{},,,,,,,,,,
pas,Lizac,pas,Montignac-Toupinerie,{},{},{},,,,,,,,,,
pas,Malause,pas,Saint-Barthélemy-d'Agenais,{},{},{},pad,Montesquieu,{},{},"{('s', 'd'): 1}",,,,,
pad,Montesquieu,pas,Puymiclan,{},{},"{('d', 's'): 1}",pas,Malause,{},{},"{('d', 's'): 1}",,,,,
pas,Saint-Paul-d'Espis,pas,Saint-Vincent-Lespinasse,{},{},{},pas,Castelnau-sur-Gupie,{},{},{},,,,,
pas,Saint-Vincent-Lespinasse,pas,Clairac,{},{},{},pas,Saint-Paul-d'Espis,{},{},{},,,,,
pas,Lacour,pas,Saint-Amans-du-Pech,{},{},{},pa,Vensac,{},{'s': 1},{},pas,Montaigu-de-Quercy,{},{},{}
pas,Montaigu-de-Quercy,pas,Lacour,{},{},{},pas,Varès,{},{},{},pah,Roquecor,{},{},"{('s', 'h'): 1}"
pah,Roquecor,pas,Saint-Beauzeil,{},{},"{('h', 's'): 1}",pas,Montaigu-de-Quercy,{},{},"{('h', 's'): 1}",,,,,
pas,Saint-Amans-du-Pech,pas,Sénestis,{},{},{},pas,Lacour,{},{},{},pas,Castelsagrat,{},{},{}
pas,Saint-Beauzeil,pah,Roquecor,{},{},"{('s', 'h'): 1}",pa,Saint-Avit-de-Soulège,{},{'s': 1},{},pas,Castelsagrat,{},{},{}
pas,Castelsagrat,pas,Saint-Beauzeil,{},{},{},pas,Agen-bis,{},{},{},pas,Saint-Amans-du-Pech,{},{},{}
pah,Espalais,pah,Golfech,{},{},{},,,,,,,,,,
pah,Golfech,pas,Goudourville,{},{},"{('h', 's'): 1}",pah,Cazes-Mondenard,{},{},{},pah,Espalais,{},{},{}
pas,Goudourville,pas,Valojoulx,{},{},{},pah,Golfech,{},{},"{('s', 'h'): 1}",,,,,
pah,Lamagistère,pas,Saint-Antoine,{},{},"{('h', 's'): 1}",pas,Montjoi,{},{},"{('h', 's'): 1}",,,,,
pas,Montjoi,pah,Lamagistère,{},{},"{('s', 'h'): 1}",pas,Caumont-sur-Garonne,{},{},{},pas,Perville,{},{},{}
pas,Perville,pas,Montjoi,{},{},{},pas,Le Mas-d'Agenais-bis,{},{},{},,,,,
pad,Saint-Clair,pas,Valence,{},{},"{('d', 's'): 1}",pas,Samazan,{},{},"{('d', 's'): 1}",,,,,
pas,Valence-bis,pa,Pujols-bis,{},{'s': 1},{},pas,Excideuil-bis,{},{},{},,,,,
pas,Valence,pa,Riocaud,{},{'s': 1},{},pad,Saint-Clair,{},{},"{('s', 'd'): 1}",pas,Excideuil-bis,{},{},{}
pas,Excideuil-bis,pas,Valence-bis,{},{},{},pas,Agen-bis,{},{},{},pas,Valence,{},{},{}
pas,Excideuil,pa,Pujols,{},{'s': 1},{},pas,Saint-Germain-de-Belvès,{},{},{},,,,,
pas,Génis,pas,Saint-Amand-de-Belvès,{},{},{},pas,Le Mas-d'Agenais,{},{},{},,,,,
pas,Preyssac-d'Excideuil,pas,Saint-Mesmin,{},{},{},pas,Saint-Jory-las-Bloux,{},{},{},,,,,
pas,Saint-Germain-des-Prés,pas,Saint-Jory-las-Bloux,{},{},{},,,,,,,,,,
pas,Saint-Jory-las-Bloux,pas,Preyssac-d'Excideuil,{},{},{},pas,Saint-Germain-des-Prés,{},{},{},,,,,
pâè,Saint-Martial-d'Albarède,pas,Granges-d'Ans,{},{},"{('â', 'a'): 1, ('è', 's'): 1}",,,,,,,,,,
pas,Saint-Mesmin,pas,Preyssac-d'Excideuil,{},{},{},pas,Saint-Pantaly-d'Excideuil,{},{},{},,,,,
pas,Saint-Pantaly-d'Excideuil,pas,Pont-du-Casse,{},{},{},pas,Saint-Mesmin,{},{},{},pas,Agonac,{},{},{}
pas,Agonac,pas,Saint-Pantaly-d'Excideuil,{},{},{},pas,Biras,{},{},{},,,,,
pas,Biras,pas,Agonac,{},{},{},,,,,,,,,,
pah,Bourdeilles,pas,Gaugeac,{},{},"{('h', 's'): 1}",pas,Bussac,{},{},"{('h', 's'): 1}",,,,,
paèh,Brantôme,pas,Bussac,{},{'h': 1},"{('è', 's'): 1}",pas,Saint-Martin-de-Villeréal,{},{'h': 1},"{('è', 's'): 1}",,,,,
pas,Bussac,paèh,Brantôme,{'è': 1},{},"{('s', 'h'): 1}",pah,Bourdeilles,{},{},"{('s', 'h'): 1}",,,,,
pa,Eyvirat,pas,Lisle,{'s': 1},{},{},pas,Nassiet,{'s': 1},{},{},pa,Saint-Julien-de-Bourdeilles,{},{},{}
pas,Lisle-bis,pas,Lisle,{},{},{},,,,,,,,,,
pas,Lisle,pas,Lévignacq,{},{},{},pa,Eyvirat,{},{'s': 1},{},pas,Lisle-bis,{},{},{}
pas,Saint-Front-d'Alemps,pa,Saint-Julien-de-Bourdeilles,{},{'s': 1},{},pas,Saint-Hilaire-de-Lusignan,{},{},{},pas,Valeuil,{},{},{}
pa,Saint-Julien-de-Bourdeilles,pa,Eyvirat,{},{},{},pas,Saint-Front-d'Alemps,{'s': 1},{},{},pas,Sencenac-Puy-de-Fourches,{'s': 1},{},{}
pas,Sencenac-Puy-de-Fourches,pas,Badefols-d'Ans,{},{},{},pa,Saint-Julien-de-Bourdeilles,{},{'s': 1},{},,,,,
pas,Valeuil,pas,Saint-Front-d'Alemps,{},{},{},pas,Grayssas,{},{},{},pas,Cherveix-Cubas,{},{},{}
pas,Badefols-d'Ans,pas,Cherveix-Cubas,{},{},{},pas,Chourgnac,{},{},{},pas,Sencenac-Puy-de-Fourches,{},{},{}
pas,Cherveix-Cubas,pas,Badefols-d'Ans,{},{},{},pas,Valeuil,{},{},{},,,,,
pas,Chourgnac,pas,Badefols-d'Ans,{},{},{},,,,,,,,,,
pas,Coubjours,pas,Hautefort-ter,{},{},{},,,,,,,,,,
pas,Granges-d'Ans,pas,Hautefort-ter,{},{},{},pâè,Saint-Martial-d'Albarède,{},{},"{('a', 'â'): 1, ('s', 'è'): 1}",pas,Hautefort,{},{},{}
pas,Hautefort-bis,pas,Astaffort-bis,{},{},{},pas,Hautefort-ter,{},{},{},,,,,
pas,Hautefort-ter,pas,Coubjours,{},{},{},pas,Granges-d'Ans,{},{},{},pas,Hautefort-bis,{},{},{}
pas,Hautefort,pas,Granges-d'Ans,{},{},{},,,,,,,,,,
pas,Nailhac,paz,Sainte-Eulalie-d'Ans,{},{},"{('s', 'z'): 1}",,,,,,,,,,
paz,Sainte-Eulalie-d'Ans,pas,Temple-Laguyon,{},{},"{('z', 's'): 1}",pas,Nailhac,{},{},"{('z', 's'): 1}",,,,,
pas,Temple-Laguyon,paz,Sainte-Eulalie-d'Ans,{},{},"{('s', 'z'): 1}",pas,Tourtoirac,{},{},{},,,,,
pas,Tourtoirac,pas,Temple-Laguyon,{},{},{},,,,,,,,,,
pas,Champcevinel,pas,Chancelade,{},{},{},,,,,,,,,,
pas,Chancelade,pas,Champcevinel,{},{},{},,,,,,,,,,
pas,Château-l'Évêque,pas,Astaffort-bis,{},{},{},pas,Coulounieix-Chamiers,{},{},{},,,,,
pas,Coulounieix-Chamiers,pahs,Marsac-sur-l'Isle,{'h': 1},{},{},pas,Château-l'Évêque,{},{},{},,,,,
pahs,Marsac-sur-l'Isle,pas,Coulounieix-Chamiers,{},{'h': 1},{},pas,Astaffort,{},{'h': 1},{},,,,,
pah,Périgueux,pas,Fals,{},{},"{('h', 's'): 1}",pas,Trélissac,{},{},"{('h', 's'): 1}",pâh,Annesse-et-Beaulieu,{},{},"{('a', 'â'): 1}"
pas,Trélissac,pah,Périgueux,{},{},"{('s', 'h'): 1}",pas,Dondas,{},{},{},,,,,
