Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
tan,Louvigny,tant,Méracq,{'t': 1},{},{},tan,Commensacq,{},{},{},ta,Peyrecave,{},{'n': 1},{}
tan,Malaussanne,tant,Miradoux,{'t': 1},{},{},tant,Ondres,{'t': 1},{},{},tant,Mazerolles,{'t': 1},{},{}
tant,Mazerolles,tant,Saint-André-de-Seignanx,{},{},{},tant,Méracq,{},{},{},tan,Malaussanne,{},{'t': 1},{}
tant,Méracq,tant,Mazerolles,{},{},{},tan,Mansonville,{},{'t': 1},{},tan,Louvigny,{},{'t': 1},{}
tant,Mialos,ta,Saint-Gor,{},"{'n': 1, 't': 1}",{},tant,Montagut,{},{},{},tant,Morlanne,{},{},{}
tant,Montagut,tant,Mialos,{},{},{},tant,Escource-bis,{},{},{},tan,Pomps,{},{'t': 1},{}
tant,Morlanne,tant,Piets-Plasence-Moustrou,{},{},{},tan,Pompéjac,{},{'t': 1},{},tant,Mialos,{},{},{}
tant,Piets-Plasence-Moustrou,tant,Navarrenx,{},{},{},tant,Morlanne,{},{},{},tan,Pomps,{},{'t': 1},{}
tan,Pomps,tant,Séby,{'t': 1},{},{},tant,Piets-Plasence-Moustrou,{'t': 1},{},{},tant,Montagut,{'t': 1},{},{}
tant,Poursiugues-Boucoue,tant,Lue-bis,{},{},{},tant,Uzan,{},{},{},tant,Séby,{},{},{}
tant,Séby,tan,Baigts-de-Béarn,{},{'t': 1},{},tan,Pomps,{},{'t': 1},{},tant,Poursiugues-Boucoue,{},{},{}
tant,Uzan,tann,Noaillac,{},{},"{('t', 'n'): 1}",tant,Vignes,{},{},{},tant,Poursiugues-Boucoue,{},{},{}
tant,Vignes,tant,Uzan,{},{},{},tant,Vieux-Boucau-les-Bains,{},{},{},tan,Baigts-de-Béarn,{},{'t': 1},{}
tan,Baigts-de-Béarn,tant,Carcarès-Sainte-Croix,{'t': 1},{},{},tant,Séby,{'t': 1},{},{},tant,Vignes,{'t': 1},{},{}
tant,Balansun,tan,Mongauzy,{},{'t': 1},{},tant,Bonnut,{},{},{},,,,,
tant,Bonnut,tant,La Teste-de-Buch-ter,{},{},{},tant,Panjas,{},{},{},tant,Balansun,{},{},{}
tan,Castétis,tant,Réans,{'t': 1},{},{},ta,Sainte-Mère,{},{'n': 1},{},,,,,
tan,Lanneplaà,tant,Trensacq,{'t': 1},{},{},tant,Avezan,{'t': 1},{},{},,,,,
tan,Orthez-bis,tant,Saint-Créac,{'t': 1},{},{},tan,Audignon,{},{},{},tant,Saint-Clar-ter,{'t': 1},{},{}
tant,Orthez,tan,Lagor-bis,{},{'t': 1},{},tan,Saint-Martin-de-Seignanx,{},{'t': 1},{},tan,Puyoô,{},{'t': 1},{}
tan,Puyoô,tant,Orthez,{'t': 1},{},{},ta,Gouze,{},{'n': 1},{},tant,Tournecoupe,{'t': 1},{},{}
tan,Ramous,tan,Audignon,{},{},{},tant,Bretagne-d'Armagnac,{'t': 1},{},{},tant,Saint-Boès,{'t': 1},{},{}
tant,Saint-Boès,tan,Ramous,{},{'t': 1},{},,,,,,,,,,
tant,Saint-Girons-en-Béarn,tant,Cazaux,{},{},{},tant,Sainte-Suzanne,{},{},{},,,,,
tant,Sainte-Suzanne,tan,Lue,{},{'t': 1},{},tant,Saint-Girons-en-Béarn,{},{},{},ta,Sallespisse,{},"{'n': 1, 't': 1}",{}
ta,Sallespisse,tant,Lannemaignan,"{'n': 1, 't': 1}",{},{},tant,Sainte-Suzanne,"{'n': 1, 't': 1}",{},{},,,,,
tant,Sault-de-Navailles,tant,Biarrotte,{},{},{},,,,,,,,,,
tant,Arance,tant,Pléou,{},{},{},tant,Ondres,{},{},{},tan,Campagne-d'Armagnac,{},{'t': 1},{}
tant,Bésingrand,tan,Saint-Martin-de-Seignanx-bis,{},{'t': 1},{},tant,Castetner,{},{},{},tan,Biron,{},{'t': 1},{}
tan,Biron,ta,Gouze,{},{'n': 1},{},tant,Saint-Barthélemy,{'t': 1},{},{},tant,Bésingrand,{'t': 1},{},{}
tant,Castetner,tant,Bésingrand,{},{},{},tan,Lendresse,{},{'t': 1},{},ta,Gouze,{},"{'n': 1, 't': 1}",{}
ta,Gouze,tan,Puyoô,{'n': 1},{},{},tan,Biron,{'n': 1},{},{},tant,Castetner,"{'n': 1, 't': 1}",{},{}
tan,Laà-Mondrans,tan,Saint-Martin-de-Seignanx,{},{},{},tan,Lagor-bis,{},{},{},tant,Lacq,{'t': 1},{},{}
tant,Lacq,tant,Tarnos,{},{},{},tan,Laà-Mondrans,{},{'t': 1},{},,,,,
tan,Lagor-bis,tan,Laà-Mondrans,{},{},{},tant,Orthez,{'t': 1},{},{},,,,,
tan,Lagor,tan,Lendresse,{},{},{},tan,Saint-Martin-de-Seignanx-bis,{},{},{},ta,Maslacq,{},{'n': 1},{}
tan,Lendresse,tant,Castetner,{'t': 1},{},{},tan,Lagor,{},{},{},,,,,
ta,Loubieng,ta,Cachon,{},{},{},ta,Maslacq,{},{},{},,,,,
ta,Maslacq,tan,Lagor,{'n': 1},{},{},tant,Aurice,"{'n': 1, 't': 1}",{},{},ta,Loubieng,{},{},{}
tant,Mont,ta,Cachon,{},"{'n': 1, 't': 1}",{},,,,,,,,,,
tant,Montestrucq,tant,Mourenx-et-Abidos,{},{},{},tant,Cassaigne,{},{},{},,,,,
tant,Mourenx-et-Abidos,tant,Montestrucq,{},{},{},tant,Eyres-Moncube,{},{},{},tant,Noguères,{},{},{}
tant,Noguères,tan,Dumes,{},{'t': 1},{},tant,Blaziert,{},{},{},tant,Mourenx-et-Abidos,{},{},{}
tant,Os-Marsillon,tant,Comps,{},{},{},tant,Ozenx,{},{},{},,,,,
tant,Ozenx,tan,Dumes,{},{'t': 1},{},tant,Os-Marsillon,{},{},{},ta,Béraut,{},"{'n': 1, 't': 1}",{}
ta,Sarpourenx,tant,Vielleségure,"{'n': 1, 't': 1}",{},{},tant,Messanges-bis,"{'n': 1, 't': 1}",{},{},,,,,
tant,Sauvelade,tant,Houaste,{},{},{},tant,Vielleségure,{},{},{},tant,Caussens,{},{},{}
tant,Vielleségure,tant,Sauvelade,{},{},{},tan,Dognen,{},{'t': 1},{},ta,Sarpourenx,{},"{'n': 1, 't': 1}",{}
tan,Angous,tan,Araujuzon,{},{},{},,,,,,,,,,
tan,Araujuzon,tant,Magescq,{'t': 1},{},{},tan,Angous,{},{},{},,,,,
