Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
peursoune,Moulis-en-Médoc,persounne,Bègles,{'n': 1},{'u': 1},{},persouno,Gornac,{},{'u': 1},"{('e', 'o'): 1}",,,,,
persoune,Sainte-Hélène,pérsouna,Cazalis,{},{},"{('e', 'é'): 1, ('e', 'a'): 1}",,,,,,,,,,
peursoune,Salaunes,peursoune,Soussans,{},{},{},persoune,Chartrons,{},{'u': 1},{},persoune,Castillon-la-Bataille-bis,{},{'u': 1},{}
peursounne,Saumos,persoune,Bernos-Beaulac,{},"{'u': 1, 'n': 1}",{},peursoune,Soussans,{},{'n': 1},{},peursoune,Belvès-de-Castillon,{},{'n': 1},{}
peursoune,Soussans,peursounne,Saumos,{'n': 1},{},{},persoune,Saint-Pey-d'Armens,{},{'u': 1},{},peursoune,Salaunes,{},{},{}
peursoune,Belvès-de-Castillon,persoune,Castillon-la-Bataille-bis,{},{'u': 1},{},persoune,Gajac,{},{'u': 1},{},peursounne,Saumos,{'n': 1},{},{}
persoune,Castillon-la-Bataille-bis,persounne,Le Bouscat,{'n': 1},{},{},peursoune,Belvès-de-Castillon,{'u': 1},{},{},peursoune,Salaunes,{'u': 1},{},{}
pérsoune,Castillon-la-Bataille,persoune,Bourg-bis,{},{},"{('é', 'e'): 1}",pérsouna,Puisseguin,{},{},"{('e', 'a'): 1}",persona,Classun,{},{'u': 1},"{('é', 'e'): 1, ('e', 'a'): 1}"
pérsoune,Gardegan,pérsouno,Lucmau,{},{},"{('e', 'o'): 1}",persoûne,Villandraut-bis,{},{},"{('é', 'e'): 1, ('u', 'û'): 1}",,,,,
peursoune,Saint-Étienne-de-Lisse,persoune,Audenge-bis,{},{'u': 1},{},persoune,Saint-Genès-de-Castillon,{},{'u': 1},{},,,,,
persoune,Saint-Genès-de-Castillon,peursoune,Saint-Étienne-de-Lisse,{'u': 1},{},{},pérsouno,Balizac,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}",persoune,Saint-Laurent-des-Combes,{},{},{}
persoune,Saint-Laurent-des-Combes,persouno,Saint-Symphorien-bis,{},{},"{('e', 'o'): 1}",persouna,Aire-sur-l'Adour,{},{},"{('e', 'a'): 1}",persoune,Saint-Genès-de-Castillon,{},{},{}
peursoune,Saint-Magne-de-Castillon,persoune,Saint-Pey-d'Armens,{},{'u': 1},{},persoune,Birac,{},{'u': 1},{},,,,,
persoune,Saint-Pey-d'Armens,peursoune,Soussans,{'u': 1},{},{},peursoune,Saint-Magne-de-Castillon,{'u': 1},{},{},peursoune,Saint-Philippe-d'Aiguille,{'u': 1},{},{}
peursoune,Saint-Philippe-d'Aiguille,peursoune,Sainte-Terre,{},{},{},persoune,Saint-Pey-d'Armens,{},{'u': 1},{},persouno,Eugénie-les-Bains,{},{'u': 1},"{('e', 'o'): 1}"
peursoune,Sainte-Colombe,persoune,Chartrons,{},{'u': 1},{},peursoune,Sainte-Terre,{},{},{},,,,,
peursoune,Sainte-Terre,peursoune,Sainte-Colombe,{},{},{},peursoune,Saint-Philippe-d'Aiguille,{},{},{},personne,Vignonet,{},{'u': 1},"{('u', 'n'): 1}"
personne,Vignonet,peursoune,Sainte-Terre,{'u': 1},{},"{('n', 'u'): 1}",,,,,,,,,,
