Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
mé,Carbon-Blanc-bis,mé,Bouliac,{},{},{},mé,Lacanau-de-Mios,{},{},{},mai,Boussès,{'a': 1},{},"{('é', 'i'): 1}"
mais,Carbon-Blanc,mais,Pessac,{},{},{},mè,Libourne,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}",maïs,Lormont,{},{},"{('i', 'ï'): 1}"
mais,Cenon,mais,Floirac,{},{},{},mais,Saint-Michel-de-Castelnau,{},{},{},mes,Orgueil,{},{'i': 1},"{('a', 'e'): 1}"
mais,Floirac,mais,Saint-Sulpice-de-Faleyrens,{},{},{},mais,Cenon,{},{},{},maïs,Lormont,{},{},"{('i', 'ï'): 1}"
maïs,Lormont,mai,Houeillès-bis,{},{'s': 1},"{('ï', 'i'): 1}",mais,Carbon-Blanc,{},{},"{('ï', 'i'): 1}",mais,Floirac,{},{},"{('ï', 'i'): 1}"
mé,Montussan,mé,Saint-Loubès,{},{},{},mais,Cussac-Fort-Médoc,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Bruch-bis,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mé,Saint-Loubès,mais,Lanton,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mé,Montussan,{},{},{},mais,Lauzun-tet,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mais,Saint-Louis-de-Montferrand,mé,Virelade,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",meï,Caumont,{},{'s': 1},"{('a', 'e'): 1, ('i', 'ï'): 1}",mé,Saint-Sulpice-et-Cameyrac,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mé,Saint-Sulpice-et-Cameyrac,mais,Saint-Vincent-de-Paul,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mè,Lège,{},{},"{('é', 'è'): 1}",mais,Saint-Louis-de-Montferrand,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mais,Saint-Vincent-de-Paul,mais,Flaujagues,{},{},{},mé,Saint-Sulpice-et-Cameyrac,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mèy,Cordes-Tolosannes,{},{'s': 1},"{('a', 'è'): 1, ('i', 'y'): 1}"
