Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
illey,Agen-ter,illey,Dolmayrac,{},{},{},lley,Bon-Encontre,{},{'i': 1},{},illey,Agen,{},{},{}
illey,Agen,liey,Artigues,{},{'i': 1},"{('l', 'i'): 1}",liè,Saint-Avit-Saint-Nazaire,{},"{'i': 1, 'y': 1}","{('l', 'i'): 1, ('e', 'è'): 1}",illey,Agen-ter,{},{},{}
liey,Artigues,illey,Boé,{'i': 1},{},"{('i', 'l'): 1}",leït,Margaux,{},{},"{('i', 'e'): 1, ('e', 'ï'): 1, ('y', 't'): 1}",illey,Agen,{'i': 1},{},"{('i', 'l'): 1}"
illey,Boé,lit,Castillon-de-Castets,{},"{'i': 1, 'y': 1}","{('l', 'i'): 1, ('e', 't'): 1}",liey,Artigues,{},{'i': 1},"{('l', 'i'): 1}",lley,Bon-Encontre,{},{'i': 1},{}
lley,Bon-Encontre,leyte,Yvrac,"{'t': 1, 'e': 1}",{'l': 1},{},illey,Boé,{'i': 1},{},{},illey,Agen-ter,{'i': 1},{},{}
illèy,Colayrac-Saint-Cirq,leil,Virsac,{},{'i': 1},"{('l', 'e'): 1, ('è', 'i'): 1, ('y', 'l'): 1}",illey,Dolmayrac,{},{},"{('è', 'e'): 1}",liey,Foulayronnes,{},{'i': 1},"{('l', 'i'): 1, ('è', 'e'): 1}"
illey,Dolmayrac,illèy,Colayrac-Saint-Cirq,{},{},"{('e', 'è'): 1}",illey,Agen-ter,{},{},{},lley,Le Passage,{},{'i': 1},{}
liey,Foulayronnes,lley,Le Passage,{},{},"{('i', 'l'): 1}",leyt,Carcans,{'t': 1},{'i': 1},{},illèy,Colayrac-Saint-Cirq,{'i': 1},{},"{('i', 'l'): 1, ('e', 'è'): 1}"
lley,Le Passage,ley,Saint-Quentin-de-Caplong,{},{'l': 1},{},liey,Foulayronnes,{},{},"{('l', 'i'): 1}",illey,Dolmayrac,{'i': 1},{},{}
illèy,Pont-du-Casse,léït,Roquepine,{},{'i': 1},"{('l', 'é'): 1, ('è', 'ï'): 1, ('y', 't'): 1}",illet,Goudon,{},{},"{('è', 'e'): 1, ('y', 't'): 1}",liè,Saint-Pantaly-d'Excideuil,{},"{'i': 1, 'y': 1}","{('l', 'i'): 1}"
illey,Saint-Hilaire-de-Lusignan,liè,Saint-Front-d'Alemps,{},"{'i': 1, 'y': 1}","{('l', 'i'): 1, ('e', 'è'): 1}",illeyt,Nassiet,{'t': 1},{},{},let,Terrasson,{},"{'i': 1, 'l': 1}","{('y', 't'): 1}"
illèit,Astaffort-bis,lié,Hautefort-bis,{},"{'i': 1, 'l': 1, 'è': 1}","{('t', 'é'): 1}",illeyt,Pomarez,{},{},"{('è', 'e'): 1, ('i', 'y'): 1}",liè,Château-l'Évêque,{},"{'i': 2, 't': 1}","{('l', 'i'): 1}"
illèy,Astaffort,illé,Marsac-sur-l'Isle,{},{'y': 1},"{('è', 'é'): 1}",illey,Caudecoste,{},{},"{('è', 'e'): 1}",,,,,
illey,Caudecoste,illèy,Astaffort,{},{},"{('e', 'è'): 1}",lit,Castelviel,{},"{'i': 1, 'y': 1}","{('l', 'i'): 1, ('e', 't'): 1}",illeït,Castelbajac,{'ï': 1},{},"{('y', 't'): 1}"
llèï,Cuq,lèt,Condezaygues,{},{'l': 1},"{('ï', 't'): 1}",illèyi,Fals,"{'i': 1, 'y': 1}",{},"{('ï', 'i'): 1}",illèy,Saint-Nicolas-de-la-Balerme,{'i': 1},{},"{('ï', 'y'): 1}"
illèyi,Fals,llèï,Cuq,{},{'i': 2},"{('y', 'ï'): 1}",liè,Coursac,{},"{'i': 2, 'y': 1}","{('l', 'i'): 1}",lié,Périgueux,{},"{'i': 2, 'y': 1}","{('l', 'i'): 1, ('è', 'é'): 1}"
lley,Layrac,liè,Annesse-et-Beaulieu,{},{'y': 1},"{('l', 'i'): 1, ('e', 'è'): 1}",lèt,Saint-Quentin-du-Dropt,{},{'y': 1},"{('l', 'è'): 1, ('e', 't'): 1}",illèy,Saint-Nicolas-de-la-Balerme,{'i': 1},{},"{('e', 'è'): 1}"
illèy,Saint-Nicolas-de-la-Balerme,lley,Layrac,{},{'i': 1},"{('è', 'e'): 1}",lit,Saint-Léger-de-Vignague,{},"{'i': 1, 'y': 1}","{('l', 'i'): 1, ('è', 't'): 1}",llèï,Cuq,{},{'i': 1},"{('y', 'ï'): 1}"
lieï,Sauveterre-Saint-Denis,illèÿ,Cauzac,{'i': 1},{},"{('i', 'l'): 1, ('e', 'è'): 1, ('ï', 'ÿ'): 1}",lit,Coirac,{},{'ï': 1},"{('e', 't'): 1}",liey,Beauville,{},{},"{('ï', 'y'): 1}"
liey,Beauville,llèÿ,Saint-Robert,{},{},"{('i', 'l'): 1, ('e', 'è'): 1, ('y', 'ÿ'): 1}",illet,Sombrun,{'i': 1},{},"{('i', 'l'): 1, ('y', 't'): 1}",lieï,Sauveterre-Saint-Denis,{},{},"{('y', 'ï'): 1}"
lieï,Blaymont,lèt,Boudy-de-Beauregard,{},{'ï': 1},"{('i', 'è'): 1, ('e', 't'): 1}",illèÿ,Cauzac,{'i': 1},{},"{('i', 'l'): 1, ('e', 'è'): 1, ('ï', 'ÿ'): 1}",,,,,
