Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
quén,Toulouzette,quén,Doazit,{},{},{},couann,Biscarosse-bis,"{'c': 1, 'a': 1}",{},"{('q', 'o'): 1, ('é', 'n'): 1}",quouan,Saint-Aubin,"{'o': 1, 'u': 1}",{},"{('é', 'a'): 1}"
couann,Biscarosse-bis,quand,Fontet,{},{'o': 1},"{('c', 'q'): 1, ('n', 'd'): 1}",quén,Toulouzette,{},"{'o': 1, 'n': 1}","{('c', 'q'): 1, ('a', 'é'): 1}",,,,,
couann,Biscarosse,quand,Belmont,{},{'o': 1},"{('c', 'q'): 1, ('n', 'd'): 1}",quand,Doumy,{},{'o': 1},"{('c', 'q'): 1, ('n', 'd'): 1}",quén,Gastes,{},"{'o': 1, 'n': 1}","{('c', 'q'): 1, ('a', 'é'): 1}"
quén,Gastes,quand,Pontacq,{'d': 1},{},"{('é', 'a'): 1}",couann,Biscarosse,"{'c': 1, 'a': 1}",{},"{('q', 'o'): 1, ('é', 'n'): 1}",,,,,
kén,Parentis-en-Born,can,Misson,{},{},"{('k', 'c'): 1, ('é', 'a'): 1}",quën,Sainte-Eulalie-en-Born,{'q': 1},{},"{('k', 'u'): 1, ('é', 'ë'): 1}",,,,,
quën,Sainte-Eulalie-en-Born,kén,Parentis-en-Born,{},{'ë': 1},"{('q', 'k'): 1, ('u', 'é'): 1}",quén,Bélus,{},{},"{('ë', 'é'): 1}",,,,,
queun,Sanguinet,quenn,Ychoux,{},{},"{('u', 'n'): 1}",couan,Nay,{'c': 1},{'u': 1},"{('q', 'o'): 1, ('e', 'a'): 1}",quan,Nontronneau,{},{'u': 1},"{('e', 'a'): 1}"
quenn,Ychoux,quant,Blanquefort,{},{},"{('e', 'a'): 1, ('n', 't'): 1}",queun,Sanguinet,{},{},"{('n', 'u'): 1}",quén,Bélus,{},{'n': 1},"{('e', 'é'): 1}"
quén,Bélus,quën,Sainte-Eulalie-en-Born,{},{},"{('é', 'ë'): 1}",quenn,Ychoux,{'e': 1},{},"{('é', 'n'): 1}",quan,Gavarret-sur-Aulouste,{},{},"{('é', 'a'): 1}"
quèn,Cauneille,quann,Saint-Saud-Lacoussière,{'a': 1},{},"{('è', 'n'): 1}",quèn,Peyrehorade,{},{},{},,,,,
