Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
y,Roquecor,naou,Tarbes,"{'n': 1, 'a': 1, 'o': 1}",{},"{('y', 'u'): 1}",y,Saint-Beauzeil,{},{},{},y,Montaigu-de-Quercy,{},{},{}
y,Saint-Amans-du-Pech,nou li,Sénestis,"{'n': 1, 'o': 1, 'u': 1, ' ': 1, 'l': 1}",{},"{('y', 'i'): 1}",y,Lacour,{},{},{},li,Castelsagrat,{'l': 1},{},"{('y', 'i'): 1}"
y,Saint-Beauzeil,y,Roquecor,{},{},{},gninn,Saint-Avit-de-Soulège,"{'g': 1, 'n': 2, 'i': 1}",{},"{('y', 'n'): 1}",li,Castelsagrat,{'l': 1},{},"{('y', 'i'): 1}"
li,Castelsagrat,y,Saint-Beauzeil,{},{'i': 1},"{('l', 'y'): 1}",li,Agen-bis,{},{},{},y,Saint-Amans-du-Pech,{},{'i': 1},"{('l', 'y'): 1}"
n y,Espalais,nè li,Golfech,"{'è': 1, 'l': 1}",{},"{('y', 'i'): 1}",noou,Nestalas,{'o': 1},{},"{(' ', 'o'): 1, ('y', 'u'): 1}",,,,,
nè li,Golfech,nè li,Goudourville,{},{},{},y,Cazes-Mondenard,{},"{'è': 1, ' ': 1, 'l': 1, 'i': 1}","{('n', 'y'): 1}",n y,Espalais,{},"{'è': 1, 'i': 1}","{('l', 'y'): 1}"
nè li,Goudourville,li,Valojoulx,{},"{'n': 1, 'è': 1, ' ': 1}",{},nè li,Golfech,{},{},{},noou,Préchac,{},{'i': 1},"{('è', 'o'): 1, (' ', 'o'): 1, ('l', 'u'): 1}"
né li,Lamagistère,naoü,Laloubère,{},{'i': 1},"{('é', 'a'): 1, (' ', 'o'): 1, ('l', 'ü'): 1}",li,Saint-Antoine,{},"{'n': 1, 'é': 1, ' ': 1}",{},né li,Montjoi,{},{},{}
né li,Montjoi,né li,Lamagistère,{},{},{},li,Caumont-sur-Garonne,{},"{'n': 1, 'é': 1, ' ': 1}",{},y,Perville,{},"{'é': 1, ' ': 1, 'l': 1, 'i': 1}","{('n', 'y'): 1}"
y,Perville,né li,Montjoi,"{'n': 1, 'é': 1, ' ': 1, 'l': 1}",{},"{('y', 'i'): 1}",né li,Le Mas-d'Agenais-bis,"{'n': 1, 'é': 1, ' ': 1, 'l': 1}",{},"{('y', 'i'): 1}",nou lou,Marestaing,"{'n': 1, 'o': 2, 'u': 1, ' ': 1, 'l': 1}",{},"{('y', 'u'): 1}"
n y,Saint-Clair,y,Valence,{},"{'n': 1, ' ': 1}",{},li,Samazan,{},{'y': 1},"{('n', 'l'): 1, (' ', 'i'): 1}",néou,Bégole,{'é': 1},{},"{(' ', 'o'): 1, ('y', 'u'): 1}"
