Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
fruts,Nérac,fruto,Nérac-ter,{},{},"{('s', 'o'): 1}",fruys,Nérac-bis,{},{},"{('t', 'y'): 1}",,,,,
frúits,Saumont,fruts,Sistels,{},{'i': 1},"{('ú', 'u'): 1}",fruits,Belvèze,{},{},"{('ú', 'u'): 1}",frutzo,Fouroux,{},{},"{('ú', 'u'): 1, ('i', 't'): 1, ('t', 'z'): 1, ('s', 'o'): 1}"
frute,Cambes,fruto,Castelnau-sur-Gupie,{},{},"{('e', 'o'): 1}",fruto,Nérac-ter,{},{},"{('e', 'o'): 1}",,,,,
fruto,Castelnau-sur-Gupie,fruïtz,Saint-Symphorien,{'ï': 1},{},"{('o', 'z'): 1}",frute,Cambes,{},{},"{('o', 'e'): 1}",fruto,Saint-Paul-d'Espis,{},{},{}
fruys,Caubon-Saint-Sauveur,fruto,Saint-Amans-de-Pellagal,{},{},"{('y', 't'): 1, ('s', 'o'): 1}",frui,Escassefort,{},{'s': 1},"{('y', 'i'): 1}",fruts,Saint-André,{},{},"{('y', 't'): 1}"
frui,Escassefort,fruys,Caubon-Saint-Sauveur,{'y': 1},{},"{('i', 's'): 1}",frute,Lagupie,{'t': 1},{},"{('i', 'e'): 1}",,,,,
fruyts,Lachapelle,fruts,Azereix,{},{'y': 1},{},fruit,La Roquille,{},{'s': 1},"{('y', 'i'): 1}",,,,,
frute,Lagupie,frui,Escassefort,{},{'e': 1},"{('t', 'i'): 1}",fruts,Monteton,{},{},"{('e', 's'): 1}",,,,,
fruto,Mauvezin-sur-Gupie,fréytes,Soulac-sur-Mer,"{'é': 1, 'e': 1}",{},"{('u', 'y'): 1, ('o', 's'): 1}",fruts,Monteton,{},{},"{('o', 's'): 1}",hruts,Libaros,{},{},"{('f', 'h'): 1, ('o', 's'): 1}"
fruts,Monteton,fruto,Mauvezin-sur-Gupie,{},{},"{('s', 'o'): 1}",frutso,Bouloc-en-Quercy,{'o': 1},{},{},frute,Lagupie,{},{},"{('s', 'e'): 1}"
