Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
plaà,Poey-de-Lescar,pla,Momas,{},{'à': 1},{},bièn,Saint-Seurin-de-Cadourne,{},{},"{('p', 'b'): 1, ('l', 'i'): 1, ('a', 'è'): 1, ('à', 'n'): 1}",pla,Lons,{},{'à': 1},{}
bien,Sauvagnon,bien,Saint-Sulpice-de-Roumagnac,{},{},{},bieun,Vert,{'u': 1},{},{},,,,,
pla,Siros,bèn,Saint-Vincent-Jalmoutiers,{},{},"{('p', 'b'): 1, ('l', 'è'): 1, ('a', 'n'): 1}",pla,Aast,{},{},{},bien,Servanches,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('a', 'n'): 1}"
bién,Uzein,pla,Aast,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",bién,Saint-Paul-en-Born,{},{},{},,,,,
pla,Aast,pla,Siros,{},{},{},bién,Uzein,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",bién,Bentayou-Sérée,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}"
pla,Baleix,bién,Ponson-Dessus,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",bién,Castéra-Loubix,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",pla,Bédeille,{},{},{}
pla,Bédeille,pla,Baleix,{},{},{},bién,Bentayou-Sérée,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",,,,,
bién,Bentayou-Sérée,bien,Labatut,{},{},"{('é', 'e'): 1}",pla,Aast,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",pla,Bédeille,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}"
pla,Casteide-Doat,bién,Castéra-Loubix,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",bien,Castelnau-Chalosse,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('a', 'n'): 1}",plàa,Lamayou,{'à': 1},{},{}
bién,Castéra-Loubix,pla,Baleix,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",pla,Casteide-Doat,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",bien,Labatut,{},{},"{('é', 'e'): 1}"
bien,Labatut,bièn,Auriac-de-Bourzac,{},{},"{('e', 'è'): 1}",bién,Bentayou-Sérée,{},{},"{('e', 'é'): 1}",bién,Castéra-Loubix,{},{},"{('e', 'é'): 1}"
plàa,Lamayou,pla,Casteide-Doat,{},{'à': 1},{},bién,Bourg-des-Maisons,{},{},"{('p', 'b'): 1, ('l', 'i'): 1, ('à', 'é'): 1, ('a', 'n'): 1}",,,,,
bien,Maure,bien,Coutures,{},{},{},pla,Viellenave,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('e', 'a'): 1}",bién,Monségur,{},{},"{('e', 'é'): 1}"
bién,Monségur,bién,Aste-Béon,{},{},{},bién,Gout-Rossignol,{},{},{},bien,Maure,{},{},"{('é', 'e'): 1}"
pla,Montaner-bis,bieunn,Lucbardez-et-Bargues,"{'b': 1, 'i': 1, 'e': 1}",{},"{('p', 'u'): 1, ('l', 'n'): 1, ('a', 'n'): 1}",plàa,Montaner,{'à': 1},{},{},,,,,
plàa,Montaner,pla,Montaner-bis,{},{'à': 1},{},bieun,Haut-Mauco,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('à', 'u'): 1, ('a', 'n'): 1}",bién,Ponson-Debat-Pouts,{},{},"{('p', 'b'): 1, ('l', 'i'): 1, ('à', 'é'): 1, ('a', 'n'): 1}"
