Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
freyt,Arveyres,rét,Tosse,{},"{'f': 1, 'y': 1}","{('e', 'é'): 1}",frét,Noaillac,{},{'y': 1},"{('e', 'é'): 1}",rét,Cabidos,{},"{'f': 1, 'y': 1}","{('e', 'é'): 1}"
frey,Civrac-sur-Dordogne,réyt,Saint-Hilaire-de-la-Noaille-bis,{'t': 1},{'f': 1},"{('e', 'é'): 1}",frèyt,Saint-Estèphe,{'t': 1},{},"{('e', 'è'): 1}",fréd,Castelnau-sur-l'Auvignon,{},{},"{('e', 'é'): 1, ('y', 'd'): 1}"
frey,Izon,reut,Orx,{'u': 1},{'f': 1},"{('y', 't'): 1}",frèyt,Cissac-Médoc,{'t': 1},{},"{('e', 'è'): 1}",freut,Saubrigues,{'u': 1},{},"{('y', 't'): 1}"
frey,Libourne-bis,frey,Libourne,{},{},{},frét,Saubion,{},{},"{('e', 'é'): 1, ('y', 't'): 1}",frey,Pomerol,{},{},{}
frey,Libourne,freyt,Carbon-Blanc,{'t': 1},{},{},frey,Libourne-bis,{},{},{},fri,Vayres,{},{'y': 1},"{('e', 'i'): 1}"
frey,Pomerol,frey,Libourne-bis,{},{},{},fréyt,Pauillac,{'t': 1},{},"{('e', 'é'): 1}",fri,Vayres,{},{'y': 1},"{('e', 'i'): 1}"
fréït,Saint-Émilion,freyt,Saint-Michel-de-Castelnau,{},{},"{('é', 'e'): 1, ('ï', 'y'): 1}",frét,Saint-Sulpice-de-Faleyrens,{},{'ï': 1},{},frey,Roquebrune,{},{'t': 1},"{('é', 'e'): 1, ('ï', 'y'): 1}"
frét,Saint-Sulpice-de-Faleyrens,fréït,Saint-Émilion,{'ï': 1},{},{},freyt,Floirac,{'e': 1},{},"{('é', 'y'): 1}",fri,Vayres,{},{'t': 1},"{('é', 'i'): 1}"
fri,Vayres,frét,Saint-Sulpice-de-Faleyrens,{'é': 1},{},"{('i', 't'): 1}",frey,Libourne,{'e': 1},{},"{('i', 'y'): 1}",frey,Pomerol,{'e': 1},{},"{('i', 'y'): 1}"
fret,Landerrouet-sur-Ségur,frěut,Argelouse,{'ě': 1},{},"{('e', 'u'): 1}",reut,Angresse,{'u': 1},{'f': 1},{},fréït,Monségur,{'é': 1},{},"{('e', 'ï'): 1}"
fréït,Monségur,freut,Callen,{},{},"{('é', 'e'): 1, ('ï', 'u'): 1}",reut,Saint-Jean-de-Marsacq,{},{'f': 1},"{('é', 'e'): 1, ('ï', 'u'): 1}",fret,Landerrouet-sur-Ségur,{},{'ï': 1},"{('é', 'e'): 1}"
frey,Roquebrune,reut,Soorts-Hossegor,{'u': 1},{'f': 1},"{('y', 't'): 1}",fréït,Saint-Émilion,{'é': 1},{},"{('e', 'ï'): 1, ('y', 't'): 1}",fréyt,Pauillac,{'t': 1},{},"{('e', 'é'): 1}"
frèyt,Cissac-Médoc,frey,Izon,{},{'t': 1},"{('è', 'e'): 1}",ret,Messanges,{},"{'f': 1, 'y': 1}","{('è', 'e'): 1}",fréyt,Pauillac,{},{},"{('è', 'é'): 1}"
fréyt,Pauillac,frey,Pomerol,{},{'t': 1},"{('é', 'e'): 1}",frèyt,Cissac-Médoc,{},{},"{('é', 'è'): 1}",frey,Roquebrune,{},{'t': 1},"{('é', 'e'): 1}"
frèyt,Saint-Estèphe,frey,Civrac-sur-Dordogne,{},{'t': 1},"{('è', 'e'): 1}",rét,Lay-Lamidou,{},"{'f': 1, 'y': 1}","{('è', 'é'): 1}",fréyt,Saint-Julien-Beychevelle,{},{},"{('è', 'é'): 1}"
fréyt,Saint-Julien-Beychevelle,reud,Saint-Vincent-de-Tyrosse,{},{'f': 1},"{('é', 'e'): 1, ('y', 'u'): 1, ('t', 'd'): 1}",reud,Sore,{},{'f': 1},"{('é', 'e'): 1, ('y', 'u'): 1, ('t', 'd'): 1}",frèyt,Saint-Estèphe,{},{},"{('é', 'è'): 1}"
frit,Saint-Sauveur,rét,Saint-Yaguen,{},{'f': 1},"{('i', 'é'): 1}",frét,Bonas,{},{},"{('i', 'é'): 1}",fréï,Vertheuil,{},{},"{('i', 'é'): 1, ('t', 'ï'): 1}"
fréï,Vertheuil,fred,Auriac-sur-Dropt,{},{},"{('é', 'e'): 1, ('ï', 'd'): 1}",frit,Saint-Sauveur,{},{},"{('é', 'i'): 1, ('ï', 't'): 1}",frey,Cazaugitat,{},{},"{('é', 'e'): 1, ('ï', 'y'): 1}"
frey,Cazaugitat,frét,Bezolles,{},{},"{('e', 'é'): 1, ('y', 't'): 1}",fré,Saint-Sernin,{},{'y': 1},"{('e', 'é'): 1}",fréï,Vertheuil,{},{},"{('e', 'é'): 1, ('y', 'ï'): 1}"
freï,Landerrouat,freyt,Massugas,{'y': 1},{},"{('ï', 't'): 1}",fréyt,Le Taillan-Médoc,{'é': 1},{},"{('e', 'y'): 1, ('ï', 't'): 1}",freï,Listrac-de-Durèze,{},{},{}
