Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
ærré ,Angos,arés ,Tarasteix,{},{},"{('æ', 'a'): 1, ('r', 'é'): 1, ('é', 's'): 1}",ré,Pineuilh,{},"{'æ': 1, 'r': 1, ' ': 1}",{},arré ,Arcizac-Adour,{},{},"{('æ', 'a'): 1}"
arré ,Arcizac-Adour,ré,Saint-Avit-de-Soulège,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Tarbes,{},{},{},ærré ,Angos,{},{},"{('a', 'æ'): 1}"
arré ,Barbazan-Debat,ré ,Oursbelille,{},"{'a': 1, 'r': 1}",{},,,,,,,,,,
arré ,Bernac-Debat,arré ,Bernac-Dessus,{},{},{},,,,,,,,,,
arré ,Bernac-Dessus,arré ,Bernac-Debat,{},{},{},,,,,,,,,,
arré ,Hiis,ré,Audrix,{},"{'a': 1, 'r': 1, ' ': 1}",{},,,,,,,,,,
arrès ,Horgues,ré,Saint-Pardoux-du-Breuil,{},"{'a': 1, 'è': 1, 's': 1, ' ': 1}","{('r', 'é'): 1}",arré ,Laloubère,{},{'s': 1},"{('è', 'é'): 1}",arré ,Saint-Martin,{},{'s': 1},"{('è', 'é'): 1}"
arré ,Laloubère,arrès ,Horgues,{'è': 1},{},"{('é', 's'): 1}",rè,Lamagistère,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'è'): 1}",arré ,Momères,{},{},{}
arré ,Momères,rén,Lias,{},"{'a': 1, 'r': 1}","{(' ', 'n'): 1}",arré ,Montignac,{},{},{},arré ,Laloubère,{},{},{}
arré ,Montignac,arré ,Momères,{},{},{},rés,Garganvillar,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arré ,Odos,{},{},{}
arré ,Odos,arré ,Montégut-Savès,{},{},{},aré ,Salles-Adour,{},{'r': 1},{},arré ,Montignac,{},{},{}
arré ,Saint-Martin,arrès ,Horgues,{'è': 1},{},"{('é', 's'): 1}",arré ,Sarrouilles,{},{},{},,,,,
